unix,open,high,low,close,Volume LINK,Volume BTC
1751328000,0.000126,0.000126,0.000126,0.000126,0.000000,0.000000
1751241600,0.000125,0.000127,0.000122,0.000126,211.837004,0.026598
1751155200,0.000124,0.000124,0.000124,0.000124,4.513250,0.000559
1751068800,0.000122,0.000124,0.000122,0.000124,789.753201,0.098064
1750982400,0.000120,0.000123,0.000120,0.000122,337.548738,0.041100
1750896000,0.000125,0.000125,0.000121,0.000121,1047.417926,0.127219
1750809600,0.000126,0.000126,0.000123,0.000123,665.210000,0.082020
1750723200,0.000122,0.000129,0.000122,0.000129,125.982858,0.016222
1750636800,0.000117,0.000122,0.000116,0.000122,729.639980,0.088666
1750550400,0.000118,0.000118,0.000112,0.000115,842.573818,0.096694
1750464000,0.000122,0.000122,0.000116,0.000118,627.762489,0.073863
1750377600,0.000125,0.000125,0.000122,0.000122,333.213092,0.040812
1750291200,0.000126,0.000126,0.000125,0.000125,75.926660,0.009490
1750204800,0.000124,0.000125,0.000122,0.000125,443.529690,0.055282
1750118400,0.000126,0.000128,0.000124,0.000125,1783.209695,0.222455
1750032000,0.000126,0.000128,0.000126,0.000128,1537.926509,0.196532
1749945600,0.000126,0.000126,0.000125,0.000126,175.519979,0.022133
1749859200,0.000124,0.000125,0.000124,0.000125,150.064224,0.018728
1749772800,0.000130,0.000130,0.000124,0.000125,554.731792,0.069197
1749686400,0.000135,0.000135,0.000131,0.000132,430.393332,0.056610
1749600000,0.000140,0.000142,0.000137,0.000137,534.330108,0.073064
1749513600,0.000133,0.000142,0.000132,0.000140,1304.694550,0.182801
1749427200,0.000130,0.000130,0.000129,0.000130,90.218247,0.011701
1749340800,0.000130,0.000131,0.000129,0.000130,432.239534,0.056178
1749254400,0.000130,0.000133,0.000130,0.000133,96.136967,0.012749
1749168000,0.000128,0.000130,0.000128,0.000130,495.323955,0.064149
1749081600,0.000132,0.000132,0.000127,0.000127,211.473283,0.026893
1748995200,0.000136,0.000136,0.000133,0.000133,35.129066,0.004658
1748908800,0.000133,0.000135,0.000133,0.000135,178.761144,0.024126
1748822400,0.000131,0.000132,0.000131,0.000132,206.394861,0.027287
1748736000,0.000133,0.000133,0.000132,0.000133,176.326801,0.023492
1748649600,0.000133,0.000134,0.000130,0.000133,299.459255,0.039957
1748563200,0.000138,0.000139,0.000132,0.000135,253.571295,0.034323
1748476800,0.000147,0.000147,0.000144,0.000144,492.003514,0.070681
1748390400,0.000147,0.000147,0.000147,0.000147,31.200000,0.004575
1748304000,0.000142,0.000145,0.000142,0.000145,639.859904,0.092882
1748217600,0.000142,0.000144,0.000141,0.000141,291.840397,0.041269
1748131200,0.000143,0.000143,0.000140,0.000142,661.029386,0.093860
1748044800,0.000145,0.000145,0.000142,0.000142,46.059363,0.006550
1747958400,0.000153,0.000154,0.000148,0.000149,62.764101,0.009333
1747872000,0.000147,0.000152,0.000147,0.000150,140.397324,0.021061
1747785600,0.000149,0.000152,0.000146,0.000147,571.480478,0.084185
1747699200,0.000152,0.000152,0.000147,0.000147,18.376585,0.002710
1747612800,0.000148,0.000149,0.000147,0.000149,145.803001,0.021707
1747526400,0.000148,0.000154,0.000145,0.000148,2026.657922,0.300533
1747440000,0.000149,0.000149,0.000148,0.000148,131.241839,0.019487
1747353600,0.000156,0.000158,0.000152,0.000152,148.960006,0.022631
1747267200,0.000165,0.000165,0.000156,0.000156,272.949536,0.042572
1747180800,0.000168,0.000168,0.000163,0.000163,414.825130,0.067737
1747094400,0.000159,0.000168,0.000159,0.000168,190.321074,0.032029
1747008000,0.000164,0.000168,0.000161,0.000163,437.030863,0.071249
1746921600,0.000159,0.000162,0.000159,0.000162,113.250901,0.018387
1746835200,0.000156,0.000163,0.000156,0.000163,92.349633,0.015052
1746748800,0.000154,0.000159,0.000152,0.000155,573.516437,0.089061
1746662400,0.000143,0.000153,0.000143,0.000152,1465.815079,0.223200
1746576000,0.000144,0.000144,0.000140,0.000142,1273.036611,0.180937
1746489600,0.000144,0.000144,0.000141,0.000143,1011.431108,0.144301
1746403200,0.000147,0.000149,0.000144,0.000144,848.159430,0.122245
1746316800,0.000145,0.000147,0.000145,0.000147,159.787858,0.023511
1746230400,0.000150,0.000150,0.000148,0.000149,130.287938,0.019436
1746144000,0.000151,0.000153,0.000151,0.000151,141.776936,0.021440
1746057600,0.000155,0.000155,0.000154,0.000154,142.606675,0.021904
1745971200,0.000154,0.000155,0.000150,0.000151,211.802533,0.031999
1745884800,0.000160,0.000160,0.000157,0.000157,250.566938,0.039382
1745798400,0.000155,0.000160,0.000155,0.000158,50.956962,0.008033
1745712000,0.000157,0.000157,0.000155,0.000156,78.821604,0.012325
1745625600,0.000160,0.000160,0.000157,0.000157,513.930412,0.080923
1745539200,0.000159,0.000163,0.000159,0.000159,525.701935,0.083776
1745452800,0.000158,0.000160,0.000154,0.000160,1258.948311,0.201469
1745366400,0.000152,0.000159,0.000152,0.000159,424.695938,0.067667
1745280000,0.000150,0.000152,0.000148,0.000151,218.819121,0.033096
1745193600,0.000156,0.000156,0.000150,0.000150,98.777954,0.014786
1745107200,0.000153,0.000159,0.000152,0.000159,176.765123,0.028058
1745020800,0.000150,0.000152,0.000150,0.000152,916.839495,0.139323
1744934400,0.000149,0.000149,0.000149,0.000149,78.759050,0.011724
1744848000,0.000149,0.000149,0.000148,0.000148,295.021213,0.043598
1744761600,0.000146,0.000146,0.000146,0.000146,12.590000,0.001837
1744675200,0.000148,0.000148,0.000146,0.000146,1259.309518,0.184111
1744588800,0.000151,0.000153,0.000151,0.000152,200.999672,0.030508
1744502400,0.000155,0.000156,0.000154,0.000154,580.730657,0.089328
1744416000,0.000153,0.000155,0.000153,0.000155,807.545585,0.124887
1744329600,0.000152,0.000152,0.000152,0.000152,34.008614,0.005159
1744243200,0.000152,0.000152,0.000151,0.000151,72.585642,0.010943
1744156800,0.000143,0.000152,0.000142,0.000152,522.642459,0.079457
1744070400,0.000147,0.000147,0.000142,0.000143,429.566070,0.061527
1743984000,0.000144,0.000145,0.000136,0.000144,466.857899,0.067447
1743897600,0.000152,0.000152,0.000144,0.000145,621.856211,0.090014
1743811200,0.000155,0.000155,0.000151,0.000153,549.474098,0.083927
1743724800,0.000155,0.000156,0.000151,0.000155,531.754465,0.082294
1743638400,0.000159,0.000159,0.000151,0.000155,383.637058,0.059337
1743552000,0.000161,0.000162,0.000155,0.000155,1109.819379,0.172299
1743465600,0.000167,0.000168,0.000165,0.000166,131.188319,0.021836
1743379200,0.000162,0.000164,0.000159,0.000164,13.217295,0.002168
1743292800,0.000163,0.000166,0.000163,0.000166,358.804840,0.059702
1743206400,0.000170,0.000170,0.000163,0.000163,268.377993,0.043619
1743120000,0.000178,0.000178,0.000166,0.000169,1969.994479,0.332752
1743033600,0.000175,0.000181,0.000175,0.000178,873.567957,0.155792
1742947200,0.000177,0.000181,0.000176,0.000177,486.785993,0.086249
1742860800,0.000174,0.000176,0.000174,0.000176,271.817061,0.047783
1742774400,0.000169,0.000174,0.000167,0.000171,325.190201,0.055539
1742688000,0.000171,0.000171,0.000168,0.000168,249.058737,0.041800
1742601600,0.000166,0.000172,0.000166,0.000171,154.709287,0.026415
1742515200,0.000169,0.000169,0.000166,0.000166,392.336475,0.065312
1742428800,0.000173,0.000173,0.000169,0.000169,1068.093418,0.180305
1742342400,0.000168,0.000173,0.000168,0.000173,300.223329,0.051852
1742256000,0.000168,0.000169,0.000166,0.000166,62.631667,0.010382
1742169600,0.000164,0.000167,0.000164,0.000167,171.573113,0.028668
1742083200,0.000167,0.000168,0.000162,0.000162,907.115204,0.147152
1741996800,0.000164,0.000168,0.000164,0.000168,131.451230,0.022029
1741910400,0.000161,0.000172,0.000161,0.000164,1576.443369,0.257938
1741824000,0.000160,0.000162,0.000158,0.000162,486.129024,0.078763
1741737600,0.000161,0.000161,0.000161,0.000161,0.000000,0.000000
1741651200,0.000161,0.000161,0.000155,0.000161,582.817111,0.093787
1741564800,0.000173,0.000173,0.000160,0.000160,386.792696,0.062038
1741478400,0.000177,0.000177,0.000168,0.000168,876.785949,0.147335
1741392000,0.000183,0.000183,0.000175,0.000175,412.810351,0.072353
1741305600,0.000188,0.000194,0.000186,0.000189,640.922460,0.121051
1741219200,0.000181,0.000192,0.000181,0.000189,390.507946,0.073896
1741132800,0.000171,0.000182,0.000171,0.000182,552.569757,0.100435
1741046400,0.000167,0.000170,0.000163,0.000170,422.686202,0.071683
1740960000,0.000184,0.000186,0.000168,0.000168,580.758247,0.097567
1740873600,0.000172,0.000186,0.000171,0.000181,377.568735,0.068261
1740787200,0.000175,0.000175,0.000170,0.000173,188.056218,0.032588
1740700800,0.000178,0.000179,0.000170,0.000174,304.696661,0.052914
1740614400,0.000180,0.000182,0.000179,0.000179,551.331712,0.098413
1740528000,0.000172,0.000184,0.000171,0.000183,974.051316,0.177881
1740441600,0.000167,0.000173,0.000159,0.000173,1392.297406,0.240714
1740355200,0.000182,0.000182,0.000164,0.000166,2185.596989,0.362219
1740268800,0.000185,0.000187,0.000183,0.000183,245.608848,0.044875
1740182400,0.000183,0.000184,0.000182,0.000184,136.808490,0.025227
1740096000,0.000186,0.000189,0.000182,0.000182,263.894311,0.047918
1740009600,0.000186,0.000187,0.000184,0.000184,178.333440,0.032876
1739923200,0.000187,0.000188,0.000186,0.000186,52.351538,0.009748
1739836800,0.000199,0.000199,0.000185,0.000187,1353.776810,0.253535
1739750400,0.000196,0.000203,0.000195,0.000199,141.695101,0.028265
1739664000,0.000194,0.000197,0.000192,0.000195,190.858655,0.037198
1739577600,0.000198,0.000200,0.000193,0.000193,322.106408,0.062234
1739491200,0.000192,0.000201,0.000192,0.000199,1240.693075,0.247084
1739404800,0.000195,0.000197,0.000191,0.000192,992.326546,0.190616
1739318400,0.000195,0.000197,0.000188,0.000196,339.103504,0.066464
1739232000,0.000200,0.000201,0.000196,0.000198,196.658659,0.038840
1739145600,0.000192,0.000193,0.000191,0.000192,33.740040,0.006483
1739059200,0.000190,0.000195,0.000186,0.000186,1202.154591,0.224106
1738972800,0.000187,0.000191,0.000187,0.000191,164.740647,0.031479
1738886400,0.000193,0.000198,0.000186,0.000188,224.286924,0.042112
1738800000,0.000199,0.000200,0.000191,0.000193,160.370405,0.030953
1738713600,0.000204,0.000204,0.000197,0.000197,138.579731,0.027253
1738627200,0.000211,0.000211,0.000199,0.000202,2845.136769,0.575941
1738540800,0.000200,0.000217,0.000175,0.000212,2036.546608,0.432664
1738454400,0.000229,0.000229,0.000201,0.000207,1257.674046,0.259936
1738368000,0.000252,0.000252,0.000227,0.000227,174.495041,0.039572
1738281600,0.000239,0.000249,0.000239,0.000245,583.243974,0.142626
1738195200,0.000232,0.000236,0.000232,0.000234,15.776978,0.003695
1738108800,0.000223,0.000232,0.000220,0.000232,832.634374,0.193263
1738022400,0.000237,0.000237,0.000224,0.000224,428.390904,0.095758
1737936000,0.000239,0.000240,0.000225,0.000238,4686.478412,1.113085
1737849600,0.000239,0.000250,0.000239,0.000249,551.459322,0.137357
1737763200,0.000239,0.000240,0.000237,0.000238,165.626930,0.039485
1737676800,0.000245,0.000262,0.000239,0.000241,1082.244069,0.260312
1737590400,0.000243,0.000247,0.000235,0.000247,182.808138,0.045170
1737504000,0.000252,0.000253,0.000241,0.000244,142.594475,0.034736
1737417600,0.000243,0.000253,0.000236,0.000249,275.344044,0.068682
1737331200,0.000238,0.000249,0.000235,0.000249,538.806092,0.134249
1737244800,0.000232,0.000253,0.000217,0.000239,2852.030589,0.681635
1737158400,0.000243,0.000243,0.000227,0.000232,708.492463,0.164051
1737072000,0.000232,0.000239,0.000232,0.000239,408.541967,0.097642
1736985600,0.000216,0.000239,0.000216,0.000232,831.716354,0.193316
1736899200,0.000210,0.000218,0.000209,0.000218,91.848152,0.020017
1736812800,0.000207,0.000211,0.000207,0.000210,751.676671,0.158108
1736726400,0.000210,0.000217,0.000200,0.000201,1366.573048,0.274189
1736640000,0.000214,0.000214,0.000211,0.000212,51.696518,0.010974
1736553600,0.000211,0.000214,0.000211,0.000214,386.824215,0.082765
1736467200,0.000214,0.000214,0.000212,0.000212,59.943747,0.012736
1736380800,0.000216,0.000216,0.000210,0.000210,91.642393,0.019245
1736294400,0.000218,0.000218,0.000213,0.000216,249.807831,0.053958
1736208000,0.000231,0.000232,0.000223,0.000223,441.660334,0.098464
1736121600,0.000239,0.000247,0.000237,0.000239,190.977917,0.045661
1736035200,0.000241,0.000241,0.000237,0.000239,115.271825,0.027586
1735948800,0.000235,0.000243,0.000229,0.000243,763.119404,0.185262
1735862400,0.000228,0.000243,0.000227,0.000239,1144.801258,0.273814
1735776000,0.000233,0.000235,0.000229,0.000229,115.308047,0.026448
1735689600,0.000215,0.000229,0.000215,0.000227,239.767010,0.054528
1735603200,0.000221,0.000222,0.000213,0.000213,217.268039,0.046278
1735516800,0.000230,0.000230,0.000220,0.000222,323.963491,0.071975
1735430400,0.000228,0.000229,0.000223,0.000223,447.463724,0.099690
1735344000,0.000225,0.000242,0.000225,0.000232,1566.003117,0.363093
1735257600,0.000241,0.000243,0.000228,0.000228,636.424856,0.144825
1735171200,0.000247,0.000247,0.000237,0.000237,394.204943,0.093588
1735084800,0.000253,0.000268,0.000245,0.000247,1460.388854,0.360439
1734998400,0.000254,0.000260,0.000249,0.000260,252.873461,0.065638
1734912000,0.000237,0.000268,0.000237,0.000268,1549.939223,0.415368
1734825600,0.000226,0.000233,0.000226,0.000230,109.881312,0.025234
1734739200,0.000240,0.000251,0.000225,0.000227,733.368127,0.166365
1734652800,0.000236,0.000242,0.000218,0.000240,10014.054086,2.403173
1734566400,0.000249,0.000251,0.000227,0.000236,2874.547188,0.679026
1734480000,0.000265,0.000268,0.000247,0.000249,1386.676665,0.345615
1734393600,0.000272,0.000276,0.000255,0.000260,2435.059154,0.633115
1734307200,0.000277,0.000294,0.000268,0.000273,3129.668556,0.854180
1734220800,0.000287,0.000287,0.000268,0.000280,1819.157406,0.509655
1734134400,0.000289,0.000300,0.000286,0.000289,6154.312060,1.780504
1734048000,0.000293,0.000311,0.000274,0.000282,1668.208091,0.469651
1733961600,0.000243,0.000300,0.000243,0.000290,6096.378202,1.767584
1733875200,0.000226,0.000248,0.000222,0.000235,808.035444,0.189808
1733788800,0.000225,0.000243,0.000214,0.000228,2720.011006,0.621441
1733702400,0.000265,0.000272,0.000202,0.000230,6462.930300,1.486215
1733616000,0.000249,0.000273,0.000248,0.000261,643.096795,0.167752
1733529600,0.000260,0.000263,0.000242,0.000247,450.464929,0.111468
1733443200,0.000238,0.000256,0.000232,0.000253,2195.331885,0.556012
1733356800,0.000239,0.000243,0.000230,0.000241,3293.215065,0.792413
1733270400,0.000252,0.000278,0.000239,0.000239,3566.019786,0.854062
1733184000,0.000262,0.000274,0.000241,0.000250,5424.510560,1.354283
1733097600,0.000195,0.000278,0.000193,0.000262,10054.662512,2.637036
1733011200,0.000196,0.000196,0.000191,0.000194,1328.646582,0.257399
1732924800,0.000190,0.000199,0.000188,0.000198,1635.398466,0.323220
1732838400,0.000187,0.000187,0.000183,0.000183,880.921822,0.161473
1732752000,0.000187,0.000188,0.000183,0.000188,53.221439,0.010006
1732665600,0.000191,0.000197,0.000183,0.000197,1608.410449,0.316857
1732579200,0.000185,0.000190,0.000177,0.000190,3779.044342,0.717263
1732492800,0.000181,0.000193,0.000178,0.000187,3659.184293,0.684121
1732406400,0.000183,0.000187,0.000168,0.000183,5178.094822,0.949404
1732320000,0.000165,0.000186,0.000165,0.000180,2593.424093,0.467024
1732233600,0.000150,0.000166,0.000150,0.000166,1565.672697,0.260309
1732147200,0.000151,0.000165,0.000147,0.000152,4500.132809,0.682805
1732060800,0.000159,0.000159,0.000151,0.000152,161.067493,0.024550
1731974400,0.000170,0.000170,0.000157,0.000158,331.347470,0.052386
1731888000,0.000157,0.000170,0.000157,0.000167,790.512177,0.131770
1731801600,0.000153,0.000159,0.000152,0.000153,478.252980,0.073077
1731715200,0.000150,0.000161,0.000150,0.000160,247.336708,0.039574
1731628800,0.000148,0.000152,0.000148,0.000150,835.338553,0.125351
1731542400,0.000147,0.000152,0.000144,0.000152,3813.489317,0.578697
1731456000,0.000159,0.000162,0.000147,0.000148,1457.972487,0.216451
1731369600,0.000167,0.000171,0.000158,0.000158,1203.536844,0.189870
1731283200,0.000178,0.000178,0.000166,0.000166,714.556433,0.118624
1731196800,0.000179,0.000189,0.000176,0.000176,957.226287,0.168874
1731110400,0.000179,0.000187,0.000174,0.000179,617.343151,0.110467
1731024000,0.000167,0.000179,0.000166,0.000175,369.529710,0.064668
1730937600,0.000162,0.000167,0.000162,0.000163,644.516269,0.104831
1730851200,0.000155,0.000161,0.000153,0.000161,652.847915,0.104841
1730764800,0.000153,0.000156,0.000153,0.000155,736.798844,0.114476
1730678400,0.000155,0.000155,0.000151,0.000151,1570.229866,0.237293
1730592000,0.000160,0.000160,0.000155,0.000156,819.581241,0.128207
1730505600,0.000163,0.000163,0.000160,0.000161,86.077521,0.013842
1730419200,0.000162,0.000164,0.000162,0.000164,237.444612,0.038855
1730332800,0.000169,0.000171,0.000162,0.000162,666.904117,0.108139
1730246400,0.000164,0.000171,0.000162,0.000169,582.376250,0.098439
1730160000,0.000161,0.000161,0.000159,0.000159,891.882169,0.142166
1730073600,0.000161,0.000163,0.000158,0.000158,369.515225,0.058528
1729987200,0.000162,0.000163,0.000162,0.000163,183.614641,0.029869
1729900800,0.000169,0.000169,0.000162,0.000162,42.080050,0.006812
1729814400,0.000174,0.000180,0.000169,0.000169,386.379535,0.065433
1729728000,0.000170,0.000170,0.000161,0.000170,105.520170,0.017912
1729641600,0.000172,0.000172,0.000169,0.000170,48.431221,0.008222
1729555200,0.000176,0.000183,0.000176,0.000177,1283.649904,0.227347
1729468800,0.000174,0.000174,0.000169,0.000173,153.999995,0.026651
1729382400,0.000166,0.000174,0.000166,0.000174,540.334192,0.093980
1729296000,0.000168,0.000168,0.000167,0.000167,59.353045,0.009904
1729209600,0.000169,0.000169,0.000166,0.000167,743.553961,0.123928
1729123200,0.000166,0.000166,0.000163,0.000163,18.116233,0.002961
1729036800,0.000169,0.000169,0.000165,0.000165,292.923680,0.048256
1728950400,0.000175,0.000181,0.000167,0.000170,940.431666,0.159450
1728864000,0.000170,0.000170,0.000170,0.000170,35.382812,0.006015
1728777600,0.000176,0.000176,0.000176,0.000176,3.683468,0.000648
1728691200,0.000176,0.000177,0.000174,0.000175,621.704042,0.109010
1728604800,0.000175,0.000176,0.000173,0.000174,144.724633,0.025210
1728518400,0.000175,0.000176,0.000172,0.000174,404.231369,0.070223
1728432000,0.000174,0.000174,0.000171,0.000173,60.829665,0.010503
1728345600,0.000177,0.000177,0.000175,0.000175,72.279303,0.012635
1728259200,0.000181,0.000184,0.000180,0.000181,289.954412,0.052459
1728172800,0.000182,0.000183,0.000179,0.000179,58.195655,0.010432
1728086400,0.000179,0.000182,0.000179,0.000181,20.084578,0.003641
1728000000,0.000179,0.000180,0.000178,0.000179,137.886472,0.024639
1727913600,0.000176,0.000176,0.000174,0.000175,68.417896,0.011960
1727827200,0.000182,0.000183,0.000174,0.000175,1070.756455,0.187586
1727740800,0.000190,0.000190,0.000179,0.000181,382.307515,0.069293
1727654400,0.000189,0.000191,0.000187,0.000187,461.782321,0.086580
1727568000,0.000194,0.000194,0.000191,0.000192,271.815093,0.052265
1727481600,0.000194,0.000196,0.000191,0.000196,153.252545,0.029981
1727395200,0.000192,0.000196,0.000192,0.000192,431.827231,0.083071
1727308800,0.000192,0.000195,0.000190,0.000193,482.116278,0.093179
1727222400,0.000189,0.000195,0.000189,0.000194,373.591139,0.072335
1727136000,0.000180,0.000189,0.000180,0.000189,501.459707,0.094711
1727049600,0.000175,0.000181,0.000175,0.000180,72.108259,0.013014
1726963200,0.000181,0.000181,0.000175,0.000175,177.234199,0.031037
1726876800,0.000181,0.000182,0.000179,0.000181,140.266555,0.025457
1726790400,0.000179,0.000185,0.000179,0.000181,669.978878,0.121253
1726704000,0.000177,0.000180,0.000177,0.000178,272.135498,0.048503
1726617600,0.000176,0.000176,0.000174,0.000176,85.799409,0.015111
1726531200,0.000181,0.000182,0.000176,0.000176,192.765265,0.033921
1726444800,0.000183,0.000183,0.000181,0.000181,152.435892,0.027597
1726358400,0.000187,0.000188,0.000183,0.000183,325.448769,0.059577
1726272000,0.000189,0.000189,0.000189,0.000189,52.172552,0.009861
1726185600,0.000186,0.000191,0.000186,0.000190,192.471411,0.036541
1726099200,0.000181,0.000186,0.000181,0.000185,119.007916,0.022071
1726012800,0.000185,0.000185,0.000180,0.000180,57.994492,0.010466
1725926400,0.000184,0.000185,0.000184,0.000184,43.297943,0.007958
1725840000,0.000190,0.000195,0.000185,0.000185,814.438807,0.150394
1725753600,0.000185,0.000189,0.000185,0.000187,145.541873,0.027279
1725667200,0.000183,0.000183,0.000182,0.000182,197.452836,0.035996
1725580800,0.000177,0.000178,0.000176,0.000178,481.895260,0.085662
